Time (milliseconds),Altitude (meters),Flight Stage (0-4),Filtered Altitude,Second Derivative
231115,72.59,4,72.48,0
231164,72.41,4,72.44,0
231216,72.44,4,72.4,0
231265,72.34,4,72.47,0
231315,72.34,4,72.42,0
231364,72.23,4,72.35,0
231413,72.37,4,72.34,0
231462,72.37,4,72.33,0
231511,73.07,4,72.48,0
231560,72.23,4,72.45,0
231610,72.45,4,72.5,0
231659,72.45,4,72.51,0
231708,72.56,4,72.55,0
231757,72.2,4,72.38,0
231812,72.89,4,72.51,0
231861,72.89,4,72.6,0
231914,72.2,4,72.55,0
231963,72.09,4,72.45,0
232012,72.09,4,72.43,0
232061,72.53,4,72.36,0
232110,72.46,4,72.27,0
232159,72.96,4,72.43,0
232209,72.96,4,72.6,0
232258,72.64,4,72.71,0
232308,71.77,4,72.56,0
232357,71.77,4,72.42,0
232406,72.27,4,72.28,0
232455,73.04,4,72.3,0
232505,73.04,4,72.38,0
232554,73.44,4,72.71,0
232603,73.11,4,72.98,0
232655,73.25,4,73.17,0
232704,73.25,4,73.21,0
232753,72.7,4,73.15,0
232803,72.56,4,72.97,0
232852,72.56,4,72.86,0
232901,72.34,4,72.68,0
232950,72.05,4,72.44,0
232999,71.73,4,72.25,0
233048,71.73,4,72.08,0
233097,70.85,4,71.74,0
233147,71.15,4,71.5,0
233196,71.15,4,71.32,0
233245,71.18,4,71.21,0
233299,71.29,4,71.12,0
233349,71.51,4,71.25,0
233402,71.51,4,71.33,0
233451,70.97,4,71.29,0
233500,71.19,4,71.29,0
233549,71.01,4,71.24,0
233598,71.01,4,71.14,0
233647,71.23,4,71.08,0
233696,70.18,4,70.92,0
233746,70.18,4,70.72,0
233795,69.16,4,70.35,0
233844,69.67,4,70.08,0
233893,69.67,4,69.77,0
233942,69.88,4,69.71,0
233991,69.85,4,69.65,0
234041,69.92,4,69.8,0
234090,69.92,4,69.85,0
234142,70.14,4,69.94,0
234191,69.82,4,69.93,0
234240,69.82,4,69.92,0
234289,69.96,4,69.93,0
234339,70,4,69.94,0
234388,68.8,4,69.68,0
234437,68.8,4,69.47,0
234486,69.34,4,69.38,0
234535,68.76,4,69.14,0
234584,68.76,4,68.89,0
234634,69.27,4,68.99,0
234684,68.33,4,68.89,0
234733,68.25,4,68.67,0
234787,68.25,4,68.57,0
234836,67.42,4,68.3,0
234888,67.46,4,67.94,0
234938,68.4,4,67.95,0
234987,68.4,4,67.98,0
235036,68.36,4,68.01,0
235085,66.95,4,67.91,0
235134,66.95,4,67.81,0
235184,66.98,4,67.53,0
235233,66.62,4,67.17,0
235283,66.62,4,66.83,0
235332,66.66,4,66.77,0
235381,66.59,4,66.7,0
235430,66.38,4,66.57,0
235479,66.38,4,66.52,0
235528,66.45,4,66.49,0
235578,66.12,4,66.38,0
235630,66.12,4,66.29,0
235679,65.61,4,66.14,0
235728,66.23,4,66.11,0
235776,66.16,4,66.05,0
235825,66.16,4,66.06,0
235875,65.87,4,66.01,0
235924,66.05,4,66.09,0
235973,66.05,4,66.06,0
236022,65.65,4,65.95,0
236071,65.65,4,65.85,0
236120,65.21,4,65.72,0
236169,65.21,4,65.55,0
236219,65.61,4,65.47,0
236272,65.58,4,65.45,0
236325,65.03,4,65.33,0
236374,65.03,4,65.29,0
236423,64.92,4,65.24,0
236473,64.41,4,65,0
236521,64.41,4,64.76,0
236570,64.27,4,64.61,0
236619,64.42,4,64.49,0
236668,64.42,4,64.39,0
236717,64.56,4,64.42,0
236766,63.91,4,64.31,0
236816,63.8,4,64.22,0
236865,63.8,4,64.1,0
236914,64.02,4,64.02,0
236963,63.4,4,63.79,0
237012,63.4,4,63.69,0
237063,63.51,4,63.63,0
237113,63.77,4,63.62,0
237162,62.54,4,63.32,0
237211,62.54,4,63.15,0
237260,63.19,4,63.11,0
237310,62.9,4,62.99,0
237359,62.9,4,62.81,0
237408,62.03,4,62.71,0
237458,61.92,4,62.59,0
237507,63.33,4,62.62,0
237556,63.33,4,62.7,0
237605,62.93,4,62.71,0
237654,63.08,4,62.92,0
237703,63.08,4,63.15,0
237753,63.58,4,63.2,0
237810,62.32,4,63,0
237859,62.49,4,62.91,0
237908,62.49,4,62.79,0
237957,63.01,4,62.78,0
238006,61.56,4,62.37,0
238057,61.56,4,62.22,0
238106,61.7,4,62.06,0
238155,61.19,4,61.8,0
238204,61.37,4,61.47,0
238253,61.37,4,61.44,0
238302,61.45,4,61.42,0
238352,60.83,4,61.24,0
238401,60.83,4,61.17,0
238450,60.58,4,61.01,0
238499,60.36,4,60.81,0
238551,59.89,4,60.5,0
238600,59.89,4,60.31,0
238650,59.96,4,60.14,0
238699,60.51,4,60.12,0
238748,60.51,4,60.15,0
238797,59.85,4,60.14,0
238846,60.15,4,60.2,0
238895,59.39,4,60.08,0
238944,59.39,4,59.86,0
238994,59.65,4,59.69,0
239043,59.39,4,59.59,0
239092,59.39,4,59.44,0
239141,58.88,4,59.34,0
239190,58.09,4,59.08,0
239239,58.09,4,58.77,0
239297,58.19,4,58.53,0
239347,57.54,4,58.16,0
239396,57.79,4,57.94,0
239445,57.79,4,57.88,0
239494,57.07,4,57.68,0
239543,58.41,4,57.72,0
239593,58.45,4,57.9,0
239642,58.45,4,58.03,0
239691,57.83,4,58.04,0
239740,57.97,4,58.22,0
239789,57.97,4,58.13,0
239838,56.96,4,57.84,0
239888,57.21,4,57.59,0
239937,57.29,4,57.48,0
239986,57.29,4,57.34,0
240038,56.52,4,57.05,0
240087,56.27,4,56.92,0
240136,56.27,4,56.73,0
240186,55.87,4,56.44,0
240235,55.29,4,56.04,0
240284,55.98,4,55.94,0
240333,55.98,4,55.88,0
240382,54.53,4,55.53,0
240432,54.71,4,55.3,0
240481,54.71,4,55.18,0
240531,54.82,4,54.95,0
240580,55.15,4,54.78,0
240629,55.04,4,54.89,0
240678,55.04,4,54.95,0
240727,55.08,4,55.03,0
240779,54.61,4,54.98,0
240829,54.61,4,54.88,0
240878,53.99,4,54.67,0
240927,54.03,4,54.46,0
240977,53.99,4,54.25,0
241026,53.99,4,54.12,0
241075,52.07,4,53.62,0
241125,53.12,4,53.44,0
241174,53.12,4,53.26,0
241223,52.79,4,53.02,0
241272,53.05,4,52.83,0
241321,53.05,4,53.03,0
241370,52.39,4,52.88,0
241419,52.61,4,52.78,0
241472,54.1,4,53.04,0
241521,54.1,4,53.25,0
241569,52.8,4,53.2,0
241618,53.2,4,53.36,0
241667,53.2,4,53.48,0
241716,53.08,4,53.27,0
241766,52.98,4,53.05,0
241815,52.83,4,53.06,0
241864,52.83,4,52.98,0
241913,52.98,4,52.94,0
241962,51.85,4,52.69,0
242011,51.85,4,52.47,0
242060,53.16,4,52.53,0
242110,52.65,4,52.5,0
242159,52,4,52.3,0
242210,52,4,52.33,0
242264,52.15,4,52.39,0
242314,51.97,4,52.15,0
242364,51.97,4,52.02,0
242413,52.01,4,52.02,0
242461,51.61,4,51.94,0
242510,52.3,4,51.97,0
242559,52.3,4,52.04,0
242608,52.01,4,52.04,0
242657,52.34,4,52.11,0
242707,52.34,4,52.26,0
242756,51.1,4,52.02,0
242805,51.28,4,51.81,0
242854,52.41,4,51.89,0
242903,52.41,4,51.91,0
242954,51.83,4,51.81,0
243004,51.9,4,51.96,0
243054,51.9,4,52.09,0
243103,52.33,4,52.07,0
243152,52.33,4,52.06,0
243201,51.06,4,51.91,0
243250,51.06,4,51.74,0
243300,51.97,4,51.75,0
243349,51.97,4,51.68,0
243398,51.97,4,51.61,0
243447,52.12,4,51.82,0
243496,50.96,4,51.8,0
243545,52.01,4,51.81,0
243594,52.01,4,51.81,0
243644,50.89,4,51.6,0
243696,51.54,4,51.48,0
243750,51.54,4,51.6,0
243800,51.54,4,51.5,0
243849,50.85,4,51.27,0
243899,51.25,4,51.34,0
243948,51.25,4,51.29,0
243997,51.32,4,51.24,0
244046,51.33,4,51.2,0
244095,51.33,4,51.3,0
244144,51,4,51.25,0
244193,51.48,4,51.29,0
244243,51.33,4,51.29,0
244292,51.33,4,51.29,0
244341,51.04,4,51.24,0
244390,51.69,4,51.37,0
244442,51.69,4,51.42,0
244491,51.51,4,51.45,0
244541,51.22,4,51.43,0
244590,52.02,4,51.63,0
244639,52.02,4,51.7,0
244688,52.02,4,51.76,0
244737,52.06,4,51.87,0
244786,52.06,4,52.04,0
244836,52.09,4,52.05,0
244885,52.42,4,52.13,0
244934,52.31,4,52.19,0
244983,52.31,4,52.24,0
245032,52.38,4,52.3,0
245081,53.36,4,52.56,0
245130,53.36,4,52.75,0
245183,52.17,4,52.72,0
245237,52.5,4,52.75,0
245287,52.09,4,52.7,0
245336,52.09,4,52.44,0
245385,52.31,4,52.23,0
245435,51.99,4,52.2,0
245484,51.99,4,52.1,0
245533,51.84,4,52.04,0
245582,51.48,4,51.92,0
245631,51.01,4,51.66,0
245680,51.01,4,51.46,0
245729,52.14,4,51.49,0
245779,51.59,4,51.44,0
245828,51.59,4,51.47,0
245880,53.04,4,51.88,0
245929,50.84,4,51.84,0
245978,51.41,4,51.7,0
246027,51.41,4,51.66,0
246077,51.27,4,51.6,0
246126,51.42,4,51.27,0
246175,51.42,4,51.39,0
246224,50.76,4,51.26,0
246274,51.09,4,51.19,0
246323,51.6,4,51.26,0
246373,51.6,4,51.3,0
246422,51.35,4,51.28,0
246471,51.45,4,51.42,0
246520,51.45,4,51.49,0
246569,51.6,4,51.49,0
246621,51.75,4,51.52,0
246671,52.54,4,51.76,0
246725,52.54,4,51.98,0
246774,51.09,4,51.9,0
246823,51.6,4,51.91,0
246872,51.6,4,51.88,0
246921,51.86,4,51.74,0
246972,51.93,4,51.62,0
247021,51.39,4,51.67,0
247070,51.39,4,51.63,0
247119,51.13,4,51.54,0
247168,51.93,4,51.55,0
247217,51.93,4,51.55,0
247267,51.49,4,51.57,0
247316,51.64,4,51.62,0
247368,51.64,4,51.73,0
247417,51.64,4,51.67,0
247466,51.2,4,51.52,0
247514,51.39,4,51.5,0
247563,51.39,4,51.45,0
247613,51.13,4,51.35,0
247662,50.59,4,51.14,0
247711,50.7,4,51.04,0
247760,50.7,4,50.9,0
247809,51.18,4,50.86,0
247858,50.81,4,50.8,0
247908,50.81,4,50.84,0
247957,50.49,4,50.8,0
248006,50.89,4,50.84,0
248055,50.89,4,50.78,0
248106,51.32,4,50.88,0
248155,50.74,4,50.87,0
248204,50.96,4,50.96,0
248259,50.96,4,50.97,0
248309,50.74,4,50.95,0
248358,51.14,4,50.91,0
248407,51.29,4,51.02,0
248456,51.29,4,51.08,0
248505,51.69,4,51.23,0
248554,50.38,4,51.16,0
248603,50.38,4,51,0
248652,49.94,2,50.73,0
248701,49.76,2,50.43,0
248750,50.31,4,50.15,0
248799,50.34,4,50.15,0
248852,49.95,2,50.06,0
248901,48.86,2,49.84,0
248950,48.86,2,49.66,0
248999,49.62,2,49.52,0
249048,49.08,2,49.27,0
249097,49.95,2,49.27,0
249147,49.95,2,49.49,0
249197,49.3,2,49.58,0
249246,49.37,2,49.53,0
249295,49.37,2,49.59,0
249344,48.61,2,49.32,0
249393,48.36,2,49,0
249443,48.36,2,48.81,0
249492,48.03,2,48.54,0
249544,48.03,2,48.28,0
249593,47.71,2,48.1,0
249642,47.71,2,47.97,0
249691,48.18,2,47.93,0
249747,46.73,2,47.67,0
249796,46.62,2,47.39,0
249845,46.62,2,47.17,0
249895,47.93,2,47.21,0
249944,47.09,2,47,0
249993,47.09,2,47.07,0
250043,48.36,2,47.42,0
250092,47.31,2,47.55,0
250141,46.47,2,47.26,0
250190,46.47,2,47.14,0
250239,47.89,2,47.3,0
250291,46.8,2,46.99,0
250341,46.8,2,46.89,0
250390,46.29,2,46.85,0
250439,47.24,2,47,0
250488,45.9,2,46.61,0
250537,45.9,2,46.43,0
250586,46.99,2,46.46,0
250635,47.03,2,46.61,0
250686,47.03,2,46.57,0
250735,45.5,2,46.49,0
250784,45.07,2,46.32,0
250833,45.07,2,45.94,0
250882,44.78,2,45.49,0
250931,44.12,2,44.91,0
250981,44.31,2,44.67,0
251033,44.31,2,44.52,0
251082,43.69,2,44.24,0
251131,43.83,2,44.05,0
251180,44.49,2,44.13,0
251235,44.38,2,44.14,0
251285,43.63,2,44,0
251334,43.33,2,43.93,0
251383,43.33,2,43.83,0
251432,43.33,2,43.6,0
251481,42.83,2,43.29,0
251530,44.17,2,43.4,0
251581,44.17,2,43.57,0
251630,43.95,2,43.69,0
251679,43.77,2,43.78,0
251728,43.77,2,43.97,0
251780,43.55,2,43.84,0
251829,44.32,2,43.87,0
251879,43.23,2,43.73,0
251928,43.23,2,43.62,0
251977,43.45,2,43.55,0
252026,41.99,2,43.24,0
252075,41.99,2,42.78,0
252124,42.21,2,42.58,0
252174,42.72,2,42.47,0
252224,41.99,2,42.18,0
252273,41.99,2,42.18,0
252322,42.21,2,42.23,0
252371,41.67,2,42.12,0
252420,41.67,2,41.91,0
252469,40.44,2,41.6,0
252522,40.26,2,41.25,0
252571,40.29,2,40.87,0
252620,40.29,2,40.59,0
252669,40.22,2,40.3,0
252723,39.68,2,40.15,0
252774,39.68,2,40.03,0
252823,40.01,2,39.98,0
252872,41.1,2,40.14,0
252921,38.89,2,39.87,0
252971,38.89,2,39.71,0
253020,39.04,2,39.58,0
253070,39.55,2,39.49,0
253119,39.55,2,39.18,0
253168,40.12,2,39.43,0
253217,39.37,2,39.52,0
253269,38.03,2,39.32,0
253318,38.03,2,39.02,0
253367,38.39,2,38.79,0
253417,38.29,2,38.42,0
253466,38.29,2,38.2,0
253515,36.87,2,37.97,0
253564,37.09,2,37.78,0
253613,36.76,2,37.46,0
253662,36.76,2,37.15,0
253712,37.49,2,37,0
253760,37.85,2,37.19,0
253809,37.85,2,37.34,0
253858,37.38,2,37.47,0
253907,37.6,2,37.63,0
253956,37.6,2,37.66,0
254009,37.49,2,37.58,0
254058,37.6,2,37.53,0
254107,37.82,2,37.62,0
254156,37.82,2,37.66,0
254210,37.93,2,37.73,0
254260,37.93,2,37.82,0
254310,37.5,2,37.8,0
254359,37.5,2,37.73,0
254408,38.22,2,37.81,0
254457,37.75,2,37.78,0
254506,37.75,2,37.74,0
254555,37.68,2,37.78,0
254603,36.23,2,37.53,0
254654,36.96,2,37.27,0
254703,36.96,2,37.11,0
254749,35.9,2,36.75,0
254799,37.1,2,36.63,0
254848,37.1,2,36.8,0
254897,36.74,2,36.76,0
254947,37.11,2,36.79,0
254996,37.11,2,37.03,0
255045,37.4,2,37.09,0
255094,36.27,2,36.93,0
255143,37.18,2,37.01,0
255193,37.18,2,37.03,0
255242,37.25,2,37.06,0
255292,37.58,2,37.09,0
255341,37.58,2,37.36,0
255390,36.93,2,37.31,0
255442,37.55,2,37.38,0
255491,37.26,2,37.38,0
255540,37.26,2,37.31,0
255590,37.55,2,37.31,0
255639,37.62,2,37.45,0
255688,37.62,2,37.46,0
255742,37.74,2,37.56,0
255792,37.15,2,37.54,0
255841,37.7,2,37.57,0
255891,37.7,2,37.58,0
255941,37.44,2,37.55,0
255990,36.79,2,37.36,0
256068,37.3,2,37.39,0
256117,37.19,2,37.29,0
256166,37.19,2,37.18,0
256218,36.94,2,37.08,0
256267,37.01,2,37.13,0
256317,37.01,2,37.07,0
256366,36.94,2,37.02,0
256415,37.12,2,37,0
256464,37.78,2,37.17,0
256513,37.78,2,37.32,0
256562,37.38,2,37.4,0
256613,37.09,2,37.43,0
256662,37.09,2,37.42,0
256711,37.24,2,37.31,0
256760,36.77,2,37.11,0
256809,37.06,2,37.05,0
256858,37.06,2,37.04,0
256907,36.81,2,36.99,0
256960,36.12,2,36.76,0
257009,36.12,2,36.63,0
257058,36.95,2,36.61,0
257107,37.39,2,36.67,0
257156,37.17,2,36.75,0
257205,37.17,2,36.96,0
257261,37.17,2,37.17,0
257310,37.71,2,37.32,0
257359,37.71,2,37.39,0
257409,37.71,2,37.49,0
257458,37.31,2,37.52,0
257508,37.24,2,37.54,0
257557,37.24,2,37.44,0
257606,36.55,2,37.21,0
257655,37.46,2,37.16,0
257707,37.46,2,37.19,0
257756,38.15,2,37.37,0
257806,37.35,2,37.4,0
257855,38.91,2,37.87,0
257904,38.91,2,38.16,0
257953,38.99,2,38.46,0
258002,38.12,2,38.46,0
258052,38.12,2,38.61,0
258101,39.28,2,38.68,0
258151,38.34,2,38.57,0
258200,39.46,2,38.66,0
258249,39.46,2,38.93,0
258298,39.24,2,39.16,0
258347,39.79,2,39.26,0
258396,39.79,2,39.55,0
258449,39.65,2,39.59,0
258498,39.36,2,39.57,0
258547,39.47,2,39.61,0
258597,39.47,2,39.55,0
258646,39.83,2,39.55,0
258695,40.01,2,39.63,0
258751,40.12,2,39.78,0
258800,40.12,2,39.91,0
258849,39.8,2,39.98,0
258898,41.21,2,40.25,0
258947,41.21,2,40.49,0
258996,40.77,2,40.62,0
259046,41.54,2,40.91,0
259095,41.54,2,41.25,0
259147,42.19,2,41.45,0
259196,42.77,2,41.76,0
259245,43.53,2,42.31,0
259294,43.53,2,42.71,0
259344,42.99,2,43,0
259393,43.03,2,43.17,0
259442,43.03,2,43.22,0
259491,43.06,2,43.13,0
259540,43.53,2,43.13,0
259589,43.21,2,43.17,0
259638,43.21,2,43.21,0
259688,43.61,2,43.32,0
259737,43.61,2,43.43,0
259786,43.61,2,43.45,0
259835,44.99,2,43.8,0
259886,44.73,2,44.11,0
259935,44.7,2,44.33,0
259985,44.7,2,44.54,0
260034,44.04,2,44.63,0
260083,44.33,2,44.5,0
260132,44.33,2,44.42,0
260181,44.58,2,44.4,0
260235,43.28,2,44.11,0
260286,44.33,2,44.17,0
260335,44.33,2,44.17,0
260384,44.91,2,44.29,0
260433,45.42,2,44.46,0
260482,45.42,2,44.88,0
260531,44.91,2,45,0
260581,44.88,2,45.11,0
260632,45.86,2,45.3,0
260682,45.86,2,45.39,0
260731,46.12,2,45.53,0
260780,45.17,2,45.58,0
260829,45.17,2,45.64,0
260879,46.37,2,45.74,0
260928,47.21,2,46.01,0
260977,46.62,2,46.11,0
261026,46.62,2,46.4,0
261075,47.79,2,46.92,0
261125,47.9,2,47.23,0
261174,47.9,2,47.37,0
261224,47.43,2,47.53,0
261273,47.79,2,47.77,0
261322,47.54,2,47.72,0
261374,47.54,2,47.64,0
261423,48.16,2,47.7,0
261472,48.45,2,47.9,0
261522,48.45,2,48.03,0
261571,48.53,2,48.23,0
261620,47.91,2,48.3,0
261669,49,2,48.47,0
261723,49,2,48.58,0
261774,49.03,2,48.69,0
261823,49.37,2,48.86,0
261872,49.37,2,49.15,0
261922,49.65,2,49.28,0
261971,49.32,2,49.35,0
262020,50.24,4,49.59,0
262069,50.24,4,49.76,0
262121,50.85,4,50.06,0
262171,50.24,4,50.18,0
262220,50.24,4,50.36,0
262269,49.87,2,50.29,0
262318,51.07,4,50.45,0
262367,51.03,4,50.49,0
262417,51.03,4,50.65,0
262466,52.05,4,51.01,0
262515,52.23,4,51.48,0
262564,52.23,4,51.71,0
262613,52.84,4,52.08,0
262662,52.52,4,52.37,0
262711,52.88,4,52.54,0
262761,52.88,4,52.67,0
262810,52.77,4,52.78,0
262862,53.79,4,52.97,0
262911,53.79,4,53.22,0
262960,53.25,4,53.3,0
263009,52.67,4,53.25,0
263059,52.23,4,53.15,0
263108,52.23,4,52.83,0
263157,52.53,4,52.58,0
263211,52.71,4,52.47,0
263261,52.71,4,52.48,0
263311,52.71,4,52.58,0
263360,53.37,4,52.8,0
263409,53.11,4,52.92,0
263458,53.11,4,53,0
263507,53.22,4,53.11,0
263556,53.26,4,53.21,0
263603,53.26,4,53.19,0
263653,53.55,4,53.28,0
263702,53.59,4,53.38,0
263751,54.13,4,53.56,0
263800,54.13,4,53.73,0
263849,54.61,4,54,0
263899,53.92,4,54.08,0
263948,53.92,4,54.14,0
263998,53.63,4,54.04,0
264047,55.01,4,54.22,0
264096,54.36,4,54.17,0
264145,54.36,4,54.26,0
264194,54.43,4,54.36,0
264243,55.52,4,54.74,0
264296,55.52,4,54.84,0
264345,56.65,4,55.3,0
264394,56.32,4,55.69,0
264443,56.54,4,56.11,0
264492,56.64,4,56.34,0
264541,56.97,4,56.63,0
264591,57.77,4,56.85,0
264640,57.77,4,57.14,0
264689,57.11,4,57.25,0
264744,57.58,4,57.44,0
264793,57.51,4,57.55,0
264842,57.51,4,57.5,0
264892,58.02,4,57.55,0
264941,57.29,4,57.58,0
264990,57.29,4,57.52,0
265042,57.72,4,57.56,0
265091,58.3,4,57.72,0
265140,58.26,4,57.77,0
265189,58.26,4,57.96,0
265238,58.55,4,58.22,0
265287,58.61,4,58.4,0
265336,58.61,4,58.46,0
265385,59.01,4,58.61,0
265434,59.6,4,58.88,0
265483,59.6,4,59.09,0
265533,59.59,4,59.28,0
265582,59.48,4,59.46,0
265631,60.17,4,59.69,0
265680,60.17,4,59.8,0
265729,60.1,4,59.9,0
265780,59.38,4,59.86,0
265830,59.38,4,59.84,0
265879,60.17,4,59.84,0
265928,59.34,4,59.67,0
265977,59.96,4,59.64,0
266026,59.96,4,59.76,0
266075,60.21,4,59.93,0
266124,60.65,4,60.02,0
266174,60.65,4,60.28,0
266228,61.74,4,60.64,0
266277,61.56,4,60.96,0
266326,61.99,4,61.32,0
266375,61.99,4,61.59,0
266425,61.77,4,61.81,0
266474,62.17,4,61.9,0
266526,62.17,4,62.02,0
266575,62.5,4,62.12,0
266624,62.79,4,62.28,0
266673,62.72,4,62.47,0
266723,62.72,4,62.58,0
266772,63.16,4,62.78,0
266821,62.76,4,62.83,0
266870,62.76,4,62.82,0
266919,62.25,4,62.73,0
266968,63.12,4,62.81,0
267017,63.56,4,62.89,0
267067,63.56,4,63.05,0
267116,63.52,4,63.2,0
267165,63.59,4,63.47,0
267215,63.59,4,63.56,0
267266,63.77,4,63.6,0
267315,63.73,4,63.64,0
267365,64.02,4,63.74,0
267414,64.02,4,63.83,0
267463,64.31,4,63.97,0
267513,64.53,4,64.12,0
267562,64.53,4,64.28,0
267611,63.95,4,64.27,0
267660,65.15,4,64.49,0
267715,65.44,4,64.72,0
267765,65.44,4,64.9,0
267814,65.98,4,65.19,0
267863,65.58,4,65.52,0
267912,65.58,4,65.6,0
267962,65.94,4,65.7,0
268009,66.16,4,65.85,0
268058,66.63,4,65.98,0
268107,66.63,4,66.19,0
268156,66.2,4,66.31,0
268205,66.67,4,66.46,0
268254,66.67,4,66.56,0
268304,67.06,4,66.64,0
268353,67.46,4,66.81,0
268402,67.2,4,67.01,0
268451,67.2,4,67.12,0
268500,67.97,4,67.38,0
268549,68.3,4,67.62,0
268598,68.3,4,67.79,0
268648,68.95,4,68.14,0
268700,68.37,4,68.38,0
268749,68.48,4,68.48,0
268798,68.48,4,68.51,0
268847,68.63,4,68.58,0
268896,68.38,4,68.47,0
268946,68.38,4,68.47,0
268995,68.6,4,68.49,0
269044,68.96,4,68.59,0
269093,68.96,4,68.66,0
269142,69.77,4,68.93,0
269191,69.56,4,69.17,0
269247,70.61,4,69.57,0
269296,70.61,4,69.9,0
269345,70.97,4,70.3,0
269394,71.2,4,70.59,0
269446,70.8,4,70.84,0
269495,70.8,4,70.88,0
269545,71.6,4,71.07,0
269594,71.17,4,71.11,0
269643,71.17,4,71.11,0
269692,71.46,4,71.24,0
269741,71.54,4,71.39,0
269790,71.76,4,71.42,0
269840,71.61,4,71.51,0
269889,72.13,4,71.7,0
269938,72.78,4,71.96,0
269987,72.78,4,72.21,0
270036,72.64,4,72.39,0
270085,73.73,4,72.81,0
270135,73.73,4,73.13,0
270187,74.09,4,73.39,0
270236,74.75,4,73.78,0
270285,74.78,4,74.21,0
270334,74.78,4,74.43,0
270384,74.75,4,74.63,0
270433,75.54,4,74.92,0
270483,75.54,4,75.08,0
270532,74.42,4,75.01,0
270581,75.21,4,75.09,0
270630,75.4,4,75.22,0
270679,75.4,4,75.19,0
270735,75.42,4,75.17,0
270784,75.46,4,75.38,0
270833,75.5,4,75.44,0
270882,75.5,4,75.46,0
270934,75.36,4,75.45,0
270982,75.75,4,75.51,0
271031,75.75,4,75.57,0
271081,75.42,4,75.56,0
271130,76.04,4,75.67,0
271179,75.72,4,75.74,0
271228,75.72,4,75.73,0
271277,76.12,4,75.8,0
271326,76.44,4,76.01,0
271376,76.44,4,76.09,0
271425,76.59,4,76.26,0
271474,76.05,4,76.33,0
271523,76.05,4,76.32,0
271572,76.33,4,76.29,0
271621,77.17,4,76.44,0
271673,77.06,4,76.53,0
271722,77.06,4,76.73,0
271771,77.42,4,77.01,0
271820,77.71,4,77.28,0
271869,77.71,4,77.39,0
271918,78.18,4,77.62,0
271967,78.18,4,77.84,0
272017,78.61,4,78.08,0
272066,78.61,4,78.26,0
272114,78.79,4,78.48,0
272163,79.41,4,78.72,0
272217,79.41,4,78.97,0
272267,79.27,4,79.1,0
272317,79.55,4,79.29,0
272366,79.59,4,79.45,0
272417,79.59,4,79.48,0
272467,79.59,4,79.52,0
272516,79.73,4,79.61,0
272565,79.73,4,79.65,0
272615,79.91,4,79.71,0
272664,79.87,4,79.77,0
272713,79.32,4,79.71,0
272762,79.32,4,79.63,0
272811,79.5,4,79.58,0
272860,79.86,4,79.57,0
272910,79.86,4,79.57,0
272959,80.77,4,79.86,0
273008,80.07,4,80.01,0
273057,80.11,4,80.13,0
273109,80.11,4,80.18,0
273158,80.87,4,80.39,0
273207,80.51,4,80.33,0
273257,80.51,4,80.42,0
273306,80.76,4,80.55,0
273355,80.98,4,80.73,0
273404,80.94,4,80.74,0
273454,80.94,4,80.83,0
273503,81.49,4,81.02,0
273553,81.77,4,81.23,0
273602,81.77,4,81.38,0
273651,82.24,4,81.64,0
273705,82.68,4,81.99,0
273754,82.6,4,82.21,0
273804,82.6,4,82.38,0
273856,82.96,4,82.62,0
273905,82.6,4,82.69,0
273954,82.6,4,82.68,0
274003,83.07,4,82.77,0
274052,83.51,4,82.95,0
274101,83.33,4,83.02,0
274151,83.33,4,83.17,0
274201,84.13,4,83.47,0
274250,83.84,4,83.62,0
274299,83.84,4,83.69,0
274348,83.58,4,83.74,0
274397,83.73,4,83.82,0
274447,84.49,4,83.9,0
274496,84.49,4,84.03,0
274545,84.93,4,84.25,0
274597,85.04,4,84.54,0
274646,85.04,4,84.8,0
274695,84.83,4,84.87,0
274745,84.79,4,84.93,0
274794,84.03,4,84.74,0
274843,84.03,4,84.54,0
274892,84.28,4,84.39,0
274941,84.39,4,84.3,0
274990,84.39,4,84.22,0
275039,84.36,4,84.29,0
275089,84.65,4,84.41,0
275138,84.65,4,84.49,0
275192,84.32,4,84.47,0
275242,84.58,4,84.51,0
275291,84.03,4,84.45,0
275344,84.03,4,84.32,0
275393,84.18,4,84.23,0
275442,83.85,4,84.13,0
275491,84.11,4,84.04,0
275540,84.11,4,84.06,0
275589,84.04,4,84.06,0
275638,84.22,4,84.06,0
275688,84.22,4,84.14,0
275737,84.29,4,84.17,0
275786,84.29,4,84.21,0
275835,84.54,4,84.31,0
275884,84.54,4,84.37,0
275934,84.9,4,84.51,0
275984,84.72,4,84.6,0
276033,84.72,4,84.68,0
276084,85.41,4,84.86,0
276133,84.72,4,84.9,0
276182,84.9,4,84.89,0
276232,84.9,4,84.93,0
276282,85.09,4,85,0
276331,84.72,4,84.87,0
276380,84.72,4,84.87,0
276429,84.28,4,84.74,0
276478,84.21,4,84.6,0
276527,84.43,4,84.47,0
276576,84.46,4,84.42,0
276626,84.25,4,84.33,0
276680,84.72,4,84.41,0
276730,84.72,4,84.51,0
276779,84.28,4,84.49,0
276831,84.46,4,84.49,0
276881,84.1,4,84.46,0
276929,84.1,4,84.33,0
276978,84.24,4,84.24,0
277027,84.68,4,84.32,0
277076,84.68,4,84.36,0
277125,84.39,4,84.42,0
277174,83.85,4,84.37,0
277224,84.36,4,84.39,0
277273,84.36,4,84.33,0
277322,83.81,4,84.15,0
